time_ns,expected_counts,measured_counts,lifetime_true_ns,fitted_counts,residual_counts,reduced_residual
2.2700587084148727,4038.206066305083,4007,2.5,4031.1453331878533,-24.14533318785334,-0.3802935633097958
2.309197651663405,3975.555591262606,3882,2.5,3968.472514806459,-86.472514806459,-1.372670817990019
2.348336594911937,3913.878307760191,3928,2.5,3906.7755278986,21.224472101399897,0.33956871242812864
2.3874755381604693,3853.159098565716,3869,2.5,3846.0391785239135,22.960821476086494,0.3702376408023542
2.426614481409002,3793.383081273091,3950,2.5,3786.2485093154946,163.75149068450537,2.6612195457594074
2.4657534246575343,3734.535604654552,3788,2.5,3727.3887957963866,60.6112042036134,0.9927743886282921
2.5048923679060664,3676.602245069607,3674,2.5,3669.4455427534235,4.554457246576476,0.07518590060218436
2.5440313111545985,3619.5688029297744,3739,2.5,3612.404480667538,126.59551933246212,2.106299615998904
2.583170254403131,3563.421299218236,3559,2.5,3556.2515621996477,2.748437800352349,0.0460881924472206
2.6223091976516635,3508.145972063548,3479,2.5,3500.9729587312568,-21.972958731256767,-0.3713591780642378
2.6614481409001955,3453.7292733665768,3444,2.5,3446.555056958923,-2.55505695892316,-0.04352191294147369
2.700587084148728,3400.1578654798354,3462,2.5,3392.9844555417444,69.01554445825559,1.1848298401991582
2.73972602739726,3347.418617938393,3276,2.5,3340.2479618010534,-64.2479618010534,-1.111654936415467
2.7788649706457926,3295.498604241573,3212,2.5,3288.332588471492,-76.33258847149182,-1.3311350577971195
2.8180039138943247,3244.3850986846405,3207,2.5,3237.225550502677,-30.225550502676924,-0.5312362957235066
2.8571428571428568,3194.0655732397045,3233,2.5,3186.914261910658,46.08573808934216,0.8163593241969674
2.8962818003913893,3144.5276944850707,3063,2.5,3137.3863326784076,-74.3863326784076,-1.328033859482276
2.935420743639922,3095.7593205822977,3049,2.5,3088.629565704566,-39.629565704566176,-0.7130769541935187
2.974559686888454,3047.7484983002023,3056,2.5,3040.6319537996947,15.368046200305344,0.27869984673029957
3.013698630136986,3000.483460085101,3060,2.5,2993.381676729299,66.61832327070078,1.2176224580351025
3.0528375733855184,2953.952621176556,2925,2.5,2946.8670983028983,-21.867098302898285,-0.40281986758025057
3.091976516634051,2908.144576767924,2875,2.5,2901.0767635084085,-26.076763508408476,-0.4841434694740331
3.131115459882583,2863.0480992110192,2823,2.5,2855.9993956911544,-32.999395691154405,-0.6174857380488994
3.170254403131115,2818.652135264189,2760,2.5,2811.6238937767935,-51.623893776793466,-0.9735811255186054
3.209393346379648,2774.945803383143,2765,2.5,2767.9393295374916,-2.9393295374916306,-0.055868883918148336
3.24853228962818,2731.918391053862,2807,2.5,2724.9349449006613,82.06505509933868,1.5721001032690063
3.287671232876712,2689.55935216694,2764,2.5,2682.6001492995942,81.39985070040575,1.5716130853467851
3.326810176125244,2647.858304432708,2651,2.5,2640.92451706536,10.07548293464015,0.1960594940569867
3.3659491193737767,2606.8050268365173,2650,2.5,2599.8977848593026,50.10221514069735,0.9826045945359282
3.405088062622309,2566.389457133544,2548,2.5,2559.5098491455187,-11.509849145518729,-0.2275051483543082
3.4442270058708413,2526.60168938251,2564,2.5,2519.7507637026883,44.249236297311654,0.881509479235287
3.4833659491193734,2487.4319715177216,2586,2.5,2480.610737174649,105.38926282535112,2.1160067908463924
3.522504892367906,2448.8707029588118,2382,2.5,2442.080130659103,-60.080130659102906,-1.2157685744540283
3.5616438356164384,2410.90843225762,2354,2.5,2404.149455333877,-50.149455333877086,-1.0227876830997518
3.6007827788649704,2373.5358547816254,2387,2.5,2366.8093701201337,20.190629879866265,0.4150192370723343
3.6399217221135034,2336.743810433356,2290,2.5,2330.05067938197,-40.050679381969985,-0.8297116801524359
3.679060665362035,2300.523281405234,2301,2.5,2293.8643306618405,7.13566933815946,0.14898784993340547
3.718199608610568,2264.865389969289,2204,2.5,2258.241412451225,-54.24141245122519,-1.1414208630436053
3.7573385518591,2229.761396301211,2166,2.5,2223.1731519960276,-57.17315199602763,-1.2125662923820484
3.796477495107632,2195.2026963382,2222,2.5,2188.650913136125,33.34908686387507,0.712845968972398
3.835616438356164,2161.180819670091,2117,2.5,2154.6661941785724,-37.66619417857237,-0.8114499579106274
3.8747553816046967,2127.68742746324,2157,2.5,2121.2106258039116,35.789374196088374,0.7770736945676086
3.9138943248532287,2094.7143104166576,2036,2.5,2088.2759690050843,-52.275969005084335,-1.1439529072958994
3.953033268101761,2062.253386749893,2145,2.5,2055.854113058435,89.1458869415651,1.9660980103959258
3.992172211350293,2030.2967002221687,2004,2.5,2023.9370735263046,-19.93707352630463,-0.44316240203618723
4.031311154598826,1998.8364181822976,2020,2.5,1992.5169902907294,27.48300970927062,0.6156916654325373
4.070450097847358,1967.864829648874,1940,2.5,1961.5861256177498,-21.586125617749758,-0.4873837100109671
4.10958904109589,1937.374343420301,1954,2.5,1931.1368622518607,22.863137748139252,0.520270625117056
4.148727984344422,1907.357486214172,1853,2.5,1901.1617015401328,-48.16170154013275,-1.1045675835436697
4.187866927592955,1877.8069008355487,1960,2.5,1871.6532615855388,88.34673841446124,2.0421038455130684
4.227005870841487,1848.7153443737031,1845,2.5,1842.6042754290402,2.3957245709598283,0.055811134385479154
4.266144814090019,1820.0756864268587,1866,2.5,1814.007589259966,51.992410740034074,1.2207322131581178
4.305283757338552,1791.880907354519,1757,2.5,1785.8561606542694,-28.856160654269388,-0.6828342696172652
4.344422700587084,1764.124096556937,1777,2.5,1758.1430568402118,18.856943159788216,0.44972205554605915
4.383561643835616,1736.7984507813112,1749,2.5,1730.8614529910433,18.13854700895672,0.43598479334672763
4.422700587084148,1709.8972724542955,1695,2.5,1704.0046305442763,-9.004630544276324,-0.21813759131240257
4.46183953033268,1683.4139680404114,1701,2.5,1677.5659755471236,23.43402445287643,0.572146274207665
4.500978473581213,1657.342046425954,1652,2.5,1651.538977027698,0.46102297230208933,0.011344311744825369
4.540117416829745,1631.675117328012,1599,2.5,1625.9172253915758,-26.917225391575812,-0.6675458111286581
4.579256360078277,1606.406889728191,1647,2.5,1600.6944108433224,46.30558915667757,1.1573885989141943
4.61839530332681,1581.5311703306745,1505,2.5,1575.864321832598,-70.86432183259808,-1.7851233214126243
4.657534246575342,1557.0418620442342,1509,2.5,1551.4208435244577,-42.42084352445772,-1.076996988923644
4.6966731898238745,1532.9329624878171,1511,2.5,1527.357956293466,-16.35795629346603,-0.4185608725777329
4.735812133072407,1509.1985625193536,1577,2.5,1503.669734241264,73.330265758736,1.8910674950975321
4.774951076320939,1485.8328447874103,1461,2.5,1480.350343737213,-19.350343737213052,-0.5029287116703732
4.814090019569472,1462.8300823053469,1409,2.5,1457.3940419817643,-48.3940419817643,-1.2676617959967935
4.853228962818004,1440.18463704762,1359,2.5,1434.7951755921963,-75.7951755921963,-2.0009977926314115
4.892367906066536,1417.8909585678914,1336,2.5,1412.5481792103717,-76.5481792103717,-2.0367289201122993
4.931506849315069,1395.9435826385993,1416,2.5,1390.6475741321715,25.352425867828515,0.679846678715972
4.970645792563601,1374.3371299116689,1354,2.5,1369.0879669582735,-15.087966958273455,-0.4077697900731672
5.009784735812133,1353.0663046000177,1402,2.5,1347.8640482659328,54.13595173406725,1.4745609601809568
5.048923679060665,1332.125893179552,1242,2.5,1326.9705913014438,-84.97059130144385,-2.3325877550787557
5.088062622309197,1311.5107631113185,1282,2.5,1306.4024506929684,-24.402450692968387,-0.6751417276289559
5.12720156555773,1291.2158615835071,1298,2.5,1286.1545611833924,11.845438816607611,0.33029695713128965
5.166340508806262,1271.2362142729996,1190,2.5,1266.221936382927,-76.22193638292697,-2.1420275934409796
5.205479452054794,1251.5669241261498,1254,2.5,1246.5996675411177,7.400332458882303,0.2095982862694236
5.244618395303327,1232.2031701585056,1271,2.5,1227.282922337984,43.71707766201598,1.2478971062097617
5.283757338551859,1213.140206273177,1275,2.5,1208.2669436939796,66.73305630602044,1.9198158307705246
5.322896281800391,1194.373360097556,1234,2.5,1189.5470485984752,44.45295140152484,1.288871999535502
5.362035225048923,1175.898031838109,1206,2.5,1171.1186269564912,34.8813730435088,1.019279119477873
5.401174168297455,1157.7096931529593,1187,2.5,1152.9771404533792,34.02285954662079,1.0019832553950978
5.440313111545988,1139.803886041978,1143,2.5,1135.1181214371882,7.881878562811835,0.23394254537176457
5.47945205479452,1122.1762217541198,1163,2.5,1117.5371718184258,45.462828181574196,1.359957887731263
5.518590998043052,1104.8223797117332,1094,2.5,1100.2299619869534,-6.229961986953413,-0.18782078999686658
5.557729941291585,1087.7381064515744,1064,2.5,1083.192229745747,-19.192229745747,-0.5831397762277322
5.596868884540117,1070.9192145822765,1069,2.5,1066.4197792612583,2.580220738741673,0.07901194738185367
5.636007827788649,1054.36158175801,1027,2.5,1049.9084800301157,-22.908480030115697,-0.7070018547127647
5.6751467710371815,1038.061149668089,1026,2.5,1033.654265861921,-7.654265861920976,-0.23807615076369334
5.7142857142857135,1022.0139230422684,1011,2.5,1017.6531338778775,-6.653133877877508,-0.20855777046142915
5.753424657534247,1006.215968671496,987,2.5,1001.9011435250138,-14.901143525013822,-0.47076824628755337
5.7925636007827785,990.6634144438744,1043,2.5,986.3944156057564,56.60558439424358,1.802328606895461
5.831702544031311,975.3524483955983,960,2.5,971.1291313226071,-11.129131322607122,-0.35712707443012764
5.870841487279844,960.2793177766346,997,2.5,956.1015313377012,40.8984686622988,1.3226807725898293
5.909980430528376,945.440328130914,975,2.5,941.3079148470067,33.692085152993286,1.0981509318869116
5.949119373776908,930.8318423908138,943,2.5,926.7446386689368,16.255361331063227,0.5339696664501911
5.98825831702544,916.4502799857036,938,2.5,912.4081163471533,25.591883652846718,0.8472424018233885
6.027397260273972,902.292115964341,920,2.5,898.2948172673422,21.705182732657818,0.7241924610609725
6.066536203522505,888.3538801308977,850,2.5,884.4012657877371,-34.40126578773709,-1.1567772660084452
6.105675146771037,874.6321561944077,828,2.5,870.7240403831852,-42.724040383185184,-1.4478782667516163
6.144814090019569,861.123580931427,812,2.5,857.2597728025369,-45.25977280253687,-1.5458101233924972
6.183953033268102,847.8248433617007,876,2.5,844.0051472391549,31.994852760845106,1.1013048918185662
6.223091976516634,834.7326839366342,860,2.5,830.9568995143438,29.04310048565617,1.0075201215900826
6.262230919765166,821.843893740372,884,2.5,818.1118162734859,65.88818372651406,2.303568882426361
6.301369863013698,809.1553137032842,816,2.5,805.4667341946995,10.533265805300516,0.3711412612710124
6.34050880626223,796.6638338276731,806,2.5,793.0185392098177,12.981460790182268,0.4609798006107364
6.379647749510763,784.3663924255061,789,2.5,780.7641657374929,8.235834262507069,0.29474582492774165
6.418786692759295,772.2599753679885,770,2.5,768.7005959282493,1.2994040717507005,0.04686683376992565
6.457925636007827,760.3416153467958,783,2.5,756.82485892128,26.175141078720003,0.9514617566627614
6.49706457925636,748.6083911467783,748,2.5,745.1340301128267,2.8659698871732644,0.10499156853009624
6.536203522504892,737.0574269299669,788,2.5,733.6252304359434,54.37476956405658,2.007521938414131
6.575342465753424,725.6858915306979,688,2.5,722.2956256514765,-34.295625651476485,-1.276089801199537
6.614481409001956,714.4909977616886,727,2.5,711.1424256500867,15.857574349913307,0.5946459453305201
6.653620352250488,703.4700017308927,726,2.5,700.1628837651348,25.83711623486522,0.9764376046200419
6.692759295499021,692.6202021689655,680,2.5,689.3542960962692,-9.354296096269195,-0.35627870862328226
6.731898238747553,681.9389397671771,703,2.5,678.7140008435445,24.285999156455546,0.9322074545872582
6.7710371819960855,671.4235965256113,661,2.5,668.2393776519053,-7.239377651905329,-0.28004975741689986
6.8101761252446185,661.0715951114869,632,2.5,657.9278469658817,-25.927846965881713,-1.0108281328706454
6.849315068493151,650.8803982274494,701,2.5,647.776869394328,53.223130605672054,2.0911620951240457
6.888454011741683,640.8475079896729,632,2.5,637.7839450850546,-5.783945085054597,-0.22902736140759397
6.927592954990215,630.9704653156241,635,2.5,627.9466131091956,7.053386890804404,0.2814727428214407
6.966731898238747,621.2468493213361,643,2.5,618.2624508551647,24.73754914483527,0.9948789326518609
7.00587084148728,611.6742767280441,603,2.5,608.7290734320437,-5.7290734320437195,-0.23220542748490794
7.045009784735812,602.2504012780395,568,2.5,599.3441330822636,-31.344133082263625,-1.2803188316638578
7.084148727984344,592.9729131595963,603,2.5,590.1053186034287,12.894681396571286,0.5308182569129287
7.123287671232877,583.839538440832,590,2.5,581.0103547791425,8.989645220857483,0.3729500041085048
7.162426614481409,574.8480385123623,600,2.5,572.0570018186983,27.942998181301732,1.168297237216592
7.201565557729941,565.9962095386126,563,2.5,563.243054805491,-0.24305480549105596,-0.010241328326454125
7.240704500978473,557.2818819176533,543,2.5,554.5663431540191,-11.566343154019137,-0.4911558471969298
7.279843444227005,548.7029197494267,569,2.5,546.0247300753413,22.975269924658733,0.9832285167326896
7.318982387475538,540.2572203122321,525,2.5,537.6161120508539,-12.616112050853872,-0.5441133726253349
7.35812133072407,531.9427135473451,543,2.5,529.3384183142657,13.66158168573429,0.5937919088990745
7.397260273972602,523.7573615516419,487,2.5,521.1896103416351,-34.1896103416351,-1.4976015343255957
7.436399217221135,515.6991580781046,488,2.5,513.1676813493474,-25.16768134934739,-1.1109987186157795
7.475538160469667,507.7661280440855,486,2.5,505.27065579991313,-19.27065579991313,-0.8573032221019119
7.514677103718199,499.9563270472114,510,2.5,497.49658891545437,12.503411084545633,0.560574652502878
7.553816046966731,492.2678408888051,499,2.5,489.84356619877275,9.156433801227251,0.41371155962054673
7.592954990215263,484.69878510471216,467,2.5,482.30970296187,-15.309702961870016,-0.6971139364973071
7.632093933463796,477.2473045034144,432,2.5,474.89314386181223,-42.893143861812234,-1.9682938218426516
7.671232876712328,469.91157271131857,509,2.5,467.59206244381966,41.40793755618034,1.9149173524014027
7.71037181996086,462.6897917251086,475,2.5,460.40466069147004,14.595339308529958,0.6802120796097034
7.749510763209393,455.58019147105085,400,2.5,453.3291685839077,-53.32916858390769,-2.504713064656192
7.788649706457925,448.5810293711454,420,2.5,446.36384365994473,-26.363843659944735,-1.2478552865253563
7.8277886497064575,441.6905899160168,457,2.5,439.50697058894974,17.49302941105026,0.8344150768023402
7.86692759295499,434.9071842444385,460,2.5,432.7568607484193,27.243139251580715,1.3095894549682716
7.906066536203522,428.2291497293903,443,2.5,426.1118518081246,16.888148191875416,0.8181260557406456
7.945205479452055,421.654849570544,407,2.5,419.57030732073497,-12.570307320734969,-0.6136821942143378
7.984344422700587,415.1826723930808,371,2.5,413.1306163188146,-42.13061631881459,-2.0727843545202296
8.023483365949119,408.8110318527397,421,2.5,406.7911929180937,14.208807081906286,0.7044851562648848
8.062622309197652,402.53836624700153,370,2.5,400.5504759269175,-30.5504759269175,-1.5264737986217034
8.101761252446183,396.3631381323119,414,2.5,394.4069284617768,19.593071538223228,0.9865753413696797
8.140900195694716,390.2838339472504,394,2.5,388.3590375688224,5.640962431177627,0.28624407060412116
8.180039138943249,384.2989636415544,427,2.5,382.40531385127616,44.59468614872384,2.2804531397253136
8.21917808219178,378.4070603109041,383,2.5,376.5442911026406,6.455708897359386,0.3326870568826217
8.258317025440313,372.6066798373806,381,2.5,370.7745259456201,10.225474054379902,0.5310415552127039
8.297455968688844,366.89640053551057,344,2.5,365.09459747666534,-21.094597476665342,-1.1039986426286226
8.336594911937377,361.27482280380696,356,2.5,359.50310691605057,-3.5031069160505695,-0.18475749628368424
8.37573385518591,355.7405687817254,330,2.5,353.9986772634007,-23.99867726340068,-1.275517688645744
8.414872798434441,350.2922820119463,338,2.5,348.57995295858206,-10.579952958582055,-0.5666730165968961
8.454011741682974,344.9286271079043,341,2.5,343.2455995478702,-2.2455995478701993,-0.12120759193554442
8.493150684931507,339.64828942648296,347,2.5,337.99430335532014,9.005696644679858,0.4898494484935503
8.532289628180038,334.4499747457932,330,2.5,332.8247711592507,-2.8247711592507017,-0.1548372500105129
8.571428571428571,329.33240894795523,334,2.5,327.7357298737646,6.264270126235374,0.3460258797852453
8.610567514677104,324.2943377068109,323,2.5,322.7259262352324,0.2740737647675928,0.015256346278847066
8.649706457925635,319.33452618048585,323,2.5,317.79412649365213,5.205873506347871,0.29202543408667553
8.688845401174168,314.451758708726,325,2.5,312.9391161088183,12.060883891181675,0.6817877766880155
8.7279843444227,309.6448385149378,317,2.5,308.1596994512211,8.840300548778885,0.5035923327282691
8.767123287671232,304.9125874128549,321,2.5,303.4546995076005,17.54530049239952,1.007195732049622
8.806262230919765,300.25384551776307,297,2.5,298.82295759108865,-1.8229575910886524,-0.10545558507083463
8.845401174168297,295.6674709622097,289,2.5,294.263333055862,-5.263333055862006,-0.3068264374243466
8.88454011741683,291.1523396161288,303,2.5,289.77470301623777,13.225296983762235,0.7769180268595197
8.92367906066536,286.707344811316,316,2.5,285.3559620701447,30.6440379298553,1.8140636278806128
8.962818003913894,282.3313970701799,283,2.5,281.00602202689834,1.9939779731016642,0.1189494786695161
9.001956947162427,278.023423838711,269,2.5,276.72381163921585,-7.723811639215853,-0.46431039688513426
9.041095890410958,273.78236922359474,273,2.5,272.50827633940276,0.4917236605972448,0.029787308111231005
9.08023483365949,269.6071937334101,240,2.5,268.35837797964734,-28.358377979647344,-1.7311065820698628
9.119373776908024,265.496874023849,231,2.5,264.27309457635954,-33.27309457635954,-2.0467590500017843
9.158512720156557,261.4504026468918,253,2.5,260.25142005848954,-7.251420058489543,-0.4494967019834025
9.197651663405088,257.466787803879,249,2.5,256.2923640197659,-7.292364019765898,-0.4555127170019369
9.23679060665362,253.54505310242052,273,2.5,252.39495147479033,20.605048525209668,1.296980091568186
9.275929549902152,249.6842373170796,231,2.5,248.5582226189317,-17.558222618931694,-1.1136955484309208
9.315068493150685,245.88339415377337,224,2.5,244.78123259195698,-20.78123259195698,-1.3282574011640491
9.354207436399216,242.1415920178356,255,2.5,241.06305124534384,13.936948754656157,0.897640375016617
9.393346379647747,238.45791378567975,247,2.5,237.40276291321518,9.597237086784816,0.6228784979559846
9.432485322896282,234.83145658001112,230,2.5,233.79946618684045,-3.799466186840448,-0.2484853712970179
9.471624266144811,231.26133154852891,232,2.5,230.25227369264996,1.7477263073500353,0.115178510979707
9.510763209393346,227.7466636460667,211,2.5,226.76031187370097,-15.76031187370097,-1.0466013352712054
9.549902152641875,224.28659142011745,206,2.5,223.32272077455264,-17.322720774552636,-1.1591767183264978
9.58904109589041,220.88026679968905,216,2.5,219.9386538294841,-3.9386538294841102,-0.26558101772722525
9.628180039138943,217.5268548874414,229,2.5,216.60727765401617,12.392722345983827,0.8420351043134605
9.667318982387474,214.22553375505024,213,2.5,213.32777183967409,-0.3277718396740852,-0.022441296306668544
9.706457925636007,210.9754942417509,196,2.5,210.0993287519479,-14.099328751947894,-0.9727161008850689
9.74559686888454,207.7759397560123,173,2.5,206.92115333140006,-33.92115333140006,-2.35813228818087
9.784735812133071,204.62608608028955,196,2.5,203.7924628978672,-7.79246289786721,-0.5458592626116395
9.823874755381604,201.5251611788109,205,2.5,200.71248695771152,4.287513042288481,0.30263437628380746
9.863013698630136,198.47240500835025,175,2.5,197.68046701407502,-22.68046701407502,-1.6131327696836677
9.902152641878669,195.46706933193943,212,2.5,194.69565638008478,17.304343619915215,1.2401579429697416
9.9412915851272,192.50841753547263,199,2.5,191.75731999497032,7.242680005029683,0.5230260524091309
9.980430528375733,189.59572444716187,201,2.5,188.8647342430405,12.135265756959512,0.8830267410512572
10.019569471624266,186.7282761597948,181,2.5,186.0171867754823,-5.017186775482287,-0.3678609879175231
10.0587084148728,183.9053698557556,177,2.5,183.2139763349316,-6.213976334931601,-0.45908203148045224
10.09784735812133,181.1263136347624,180,2.5,180.45441258277785,-0.4544125827778487,-0.03382724239907121
10.136986301369864,178.39042634428057,194,2.5,177.73781592915424,16.262184070845763,1.2198009097354305
10.176125244618394,175.6970374125719,197,2.5,175.06351736557986,21.936482634420145,1.6579413668215592
10.215264187866929,173.04548668433503,189,2.5,172.4308583002015,16.569141699798507,1.2618057933948745
10.25440313111546,170.43512425890034,170,2.5,169.83919039560772,0.1608096043922842,0.012339371170023367
10.293542074363993,167.86531033093854,149,2.5,167.28787540916196,-18.287875409161956,-1.4139401328427272
10.332681017612524,165.33541503364182,187,2.5,164.7762850358257,22.22371496417429,1.7312879434787456
10.371819960861057,162.84481828434332,149,2.5,162.30380075342669,-13.303800753426685,-1.0442665982579509
10.410958904109588,160.39290963253302,148,2.5,159.8698136703384,-11.869813670338402,-0.9387731659504677
10.45009784735812,157.97908811023478,181,2.5,157.47372437552877,23.526275624471225,1.8747749034367764
10.489236790606654,155.60276208470864,148,2.5,155.1149427909459,-7.114942790945889,-0.5712741777614421
10.528375733855183,153.26334911343943,161,2.5,152.79288802620133,8.207111973798675,0.6639552187574876
10.567514677103718,150.96027580137945,150,2.5,150.50698823551417,-0.5069882355141715,-0.04132563629485255
10.60665362035225,148.6929776604083,168,2.5,148.25668047688677,19.74331952311323,1.621485383567964
10.645792563600782,146.460898970975,162,2.5,146.04141057346868,15.958589426531319,1.320554994405682
10.684931506849315,144.2634926458906,153,2.5,143.8606329770819,9.139367022918094,0.7619827414003791
10.724070450097846,142.10022009623577,144,2.5,141.71381063387028,2.286189366129719,0.19204637423357196
10.76320939334638,139.970551099351,132,2.5,139.60041485204027,-7.600414852040274,-0.6432709563945366
10.80234833659491,137.87396366887896,147,2.5,137.51992517166232,9.480074828337678,0.8084049268082192
10.841487279843443,135.80994392682345,120,2.5,135.47182923649814,-15.471829236498138,-1.329282128512577
10.880626223091976,133.77798597759738,144,2.5,133.45562266782437,10.544377332175628,0.912751385509116
10.919765166340508,131.77759178402698,142,2.5,131.47080894022076,10.529191059779237,0.9182910229813226
10.95890410958904,129.80827104528103,132,2.5,129.5168992592918,2.4831007407082097,0.21818813003383833
10.998043052837572,127.86954107669786,148,2.5,127.59341244129347,20.406587558706534,1.8065761007596464
11.037181996086105,125.96092669147797,100,2.5,125.69987479463302,-25.69987479463302,-2.2922584638551236
